,state,year,expansion,gender,age,percentage
5401,Massachusetts,2022,Adopted,female,25-34,0.235894622
5402,Massachusetts,2022,Adopted,female,35-44,0.250627445
5403,Massachusetts,2022,Adopted,female,45-54,0.20479552
5404,Massachusetts,2022,Adopted,female,55-64,0.225350256
5405,Michigan,2022,Adopted,male,< 6,0.443474864
5406,Michigan,2022,Adopted,male,6-17,0.376092524
5407,Michigan,2022,Adopted,male,18-24,0.199230148
5408,Michigan,2022,Adopted,male,25-34,0.195543008
5409,Michigan,2022,Adopted,male,35-44,0.185399691
5410,Michigan,2022,Adopted,male,45-54,0.156195527
5411,Michigan,2022,Adopted,male,55-64,0.170341272
5412,Michigan,2022,Adopted,female,< 6,0.429256059
5413,Michigan,2022,Adopted,female,6-17,0.389196473
5414,Michigan,2022,Adopted,female,18-24,0.278664089
5415,Michigan,2022,Adopted,female,25-34,0.299982611
5416,Michigan,2022,Adopted,female,35-44,0.245710048
5417,Michigan,2022,Adopted,female,45-54,0.194815119
5418,Michigan,2022,Adopted,female,55-64,0.185317825
5419,Minnesota,2022,Adopted,male,< 6,0.340085236
5420,Minnesota,2022,Adopted,male,6-17,0.317955277
5421,Minnesota,2022,Adopted,male,18-24,0.152937963
5422,Minnesota,2022,Adopted,male,25-34,0.153005401
5423,Minnesota,2022,Adopted,male,35-44,0.153845371
5424,Minnesota,2022,Adopted,male,45-54,0.121070863
5425,Minnesota,2022,Adopted,male,55-64,0.117666451
5426,Minnesota,2022,Adopted,female,< 6,0.356485569
5427,Minnesota,2022,Adopted,female,6-17,0.316030127
5428,Minnesota,2022,Adopted,female,18-24,0.206853698
5429,Minnesota,2022,Adopted,female,25-34,0.238895673
5430,Minnesota,2022,Adopted,female,35-44,0.199095177
5431,Minnesota,2022,Adopted,female,45-54,0.14356431
5432,Minnesota,2022,Adopted,female,55-64,0.15004834
5433,Mississippi,2022,Not Adopted,male,< 6,0.559383526
5434,Mississippi,2022,Not Adopted,male,6-17,0.471458621
5435,Mississippi,2022,Not Adopted,male,18-24,0.129303666
5436,Mississippi,2022,Not Adopted,male,25-34,0.101689706
5437,Mississippi,2022,Not Adopted,male,35-44,0.114269808
5438,Mississippi,2022,Not Adopted,male,45-54,0.12010901
5439,Mississippi,2022,Not Adopted,male,55-64,0.136865836
5440,Mississippi,2022,Not Adopted,female,< 6,0.554339736
5441,Mississippi,2022,Not Adopted,female,6-17,0.461962195
5442,Mississippi,2022,Not Adopted,female,18-24,0.190549512
5443,Mississippi,2022,Not Adopted,female,25-34,0.183237576
5444,Mississippi,2022,Not Adopted,female,35-44,0.146215576
5445,Mississippi,2022,Not Adopted,female,45-54,0.138500415
5446,Mississippi,2022,Not Adopted,female,55-64,0.168557339
5447,Missouri,2022,Adopted,male,< 6,0.388673334
5448,Missouri,2022,Adopted,male,6-17,0.332022534
5449,Missouri,2022,Adopted,male,18-24,0.095145467
5450,Missouri,2022,Adopted,male,25-34,0.07190329
5451,Missouri,2022,Adopted,male,35-44,0.081778702
5452,Missouri,2022,Adopted,male,45-54,0.080524014
5453,Missouri,2022,Adopted,male,55-64,0.105826842
5454,Missouri,2022,Adopted,female,< 6,0.384118332
5455,Missouri,2022,Adopted,female,6-17,0.334857094
5456,Missouri,2022,Adopted,female,18-24,0.154542275
5457,Missouri,2022,Adopted,female,25-34,0.160002537
5458,Missouri,2022,Adopted,female,35-44,0.126585104
5459,Missouri,2022,Adopted,female,45-54,0.098698036
5460,Missouri,2022,Adopted,female,55-64,0.121925751
5461,Montana,2022,Adopted,male,< 6,0.403254543
5462,Montana,2022,Adopted,male,6-17,0.397121193
5463,Montana,2022,Adopted,male,18-24,0.175520794
5464,Montana,2022,Adopted,male,25-34,0.201206997
5465,Montana,2022,Adopted,male,35-44,0.161060213
5466,Montana,2022,Adopted,male,45-54,0.128330905
5467,Montana,2022,Adopted,male,55-64,0.158124163
5468,Montana,2022,Adopted,female,< 6,0.394992009
5469,Montana,2022,Adopted,female,6-17,0.349672352
5470,Montana,2022,Adopted,female,18-24,0.237725424
5471,Montana,2022,Adopted,female,25-34,0.259813413
5472,Montana,2022,Adopted,female,35-44,0.178103294
5473,Montana,2022,Adopted,female,45-54,0.159268755
5474,Montana,2022,Adopted,female,55-64,0.167293649
5475,Nebraska,2022,Adopted,male,< 6,0.348386754
5476,Nebraska,2022,Adopted,male,6-17,0.290756577
5477,Nebraska,2022,Adopted,male,18-24,0.119220534
5478,Nebraska,2022,Adopted,male,25-34,0.097919893
5479,Nebraska,2022,Adopted,male,35-44,0.077090915
5480,Nebraska,2022,Adopted,male,45-54,0.083676206
5481,Nebraska,2022,Adopted,male,55-64,0.099793882
5482,Nebraska,2022,Adopted,female,< 6,0.336940523
5483,Nebraska,2022,Adopted,female,6-17,0.290478617
5484,Nebraska,2022,Adopted,female,18-24,0.161915142
5485,Nebraska,2022,Adopted,female,25-34,0.174306897
5486,Nebraska,2022,Adopted,female,35-44,0.133414673
5487,Nebraska,2022,Adopted,female,45-54,0.106835202
5488,Nebraska,2022,Adopted,female,55-64,0.111779946
5489,Nevada,2022,Adopted,male,< 6,0.38123069
5490,Nevada,2022,Adopted,male,6-17,0.369346457
5491,Nevada,2022,Adopted,male,18-24,0.161103356
5492,Nevada,2022,Adopted,male,25-34,0.156758155
5493,Nevada,2022,Adopted,male,35-44,0.120694759
5494,Nevada,2022,Adopted,male,45-54,0.116862868
5495,Nevada,2022,Adopted,male,55-64,0.147581522
5496,Nevada,2022,Adopted,female,< 6,0.420602117
5497,Nevada,2022,Adopted,female,6-17,0.366317065
5498,Nevada,2022,Adopted,female,18-24,0.200078447
5499,Nevada,2022,Adopted,female,25-34,0.235438433
5500,Nevada,2022,Adopted,female,35-44,0.176631291
5501,Nevada,2022,Adopted,female,45-54,0.153024035
5502,Nevada,2022,Adopted,female,55-64,0.16320327
5503,New Hampshire,2022,Adopted,male,< 6,0.311926606
5504,New Hampshire,2022,Adopted,male,6-17,0.263543434
5505,New Hampshire,2022,Adopted,male,18-24,0.113169787
5506,New Hampshire,2022,Adopted,male,25-34,0.121321051
5507,New Hampshire,2022,Adopted,male,35-44,0.110298825
5508,New Hampshire,2022,Adopted,male,45-54,0.078090013
5509,New Hampshire,2022,Adopted,male,55-64,0.081686799
5510,New Hampshire,2022,Adopted,female,< 6,0.296542698
5511,New Hampshire,2022,Adopted,female,6-17,0.238979166
5512,New Hampshire,2022,Adopted,female,18-24,0.148309786
5513,New Hampshire,2022,Adopted,female,25-34,0.14916795
5514,New Hampshire,2022,Adopted,female,35-44,0.132751558
5515,New Hampshire,2022,Adopted,female,45-54,0.097022184
5516,New Hampshire,2022,Adopted,female,55-64,0.111832572
5517,New Jersey,2022,Adopted,male,< 6,0.372912631
5518,New Jersey,2022,Adopted,male,6-17,0.318465172
5519,New Jersey,2022,Adopted,male,18-24,0.165917277
5520,New Jersey,2022,Adopted,male,25-34,0.132963942
5521,New Jersey,2022,Adopted,male,35-44,0.103254162
5522,New Jersey,2022,Adopted,male,45-54,0.100181917
5523,New Jersey,2022,Adopted,male,55-64,0.121919416
5524,New Jersey,2022,Adopted,female,< 6,0.350840822
5525,New Jersey,2022,Adopted,female,6-17,0.327488084
5526,New Jersey,2022,Adopted,female,18-24,0.20545671
5527,New Jersey,2022,Adopted,female,25-34,0.174391664
5528,New Jersey,2022,Adopted,female,35-44,0.154684328
5529,New Jersey,2022,Adopted,female,45-54,0.140277588
5530,New Jersey,2022,Adopted,female,55-64,0.14814948
5531,New Mexico,2022,Adopted,male,< 6,0.570864182
5532,New Mexico,2022,Adopted,male,6-17,0.56146504
5533,New Mexico,2022,Adopted,male,18-24,0.376267952
5534,New Mexico,2022,Adopted,male,25-34,0.266497974
5535,New Mexico,2022,Adopted,male,35-44,0.272398287
5536,New Mexico,2022,Adopted,male,45-54,0.223095407
5537,New Mexico,2022,Adopted,male,55-64,0.220072808
5538,New Mexico,2022,Adopted,female,< 6,0.601658193
5539,New Mexico,2022,Adopted,female,6-17,0.558051042
5540,New Mexico,2022,Adopted,female,18-24,0.418318281
5541,New Mexico,2022,Adopted,female,25-34,0.398108355
5542,New Mexico,2022,Adopted,female,35-44,0.330373645
5543,New Mexico,2022,Adopted,female,45-54,0.264578925
5544,New Mexico,2022,Adopted,female,55-64,0.24172237
5545,New York,2022,Adopted,male,< 6,0.467258732
5546,New York,2022,Adopted,male,6-17,0.443657949
5547,New York,2022,Adopted,male,18-24,0.264927994
5548,New York,2022,Adopted,male,25-34,0.234223047
5549,New York,2022,Adopted,male,35-44,0.21352812
5550,New York,2022,Adopted,male,45-54,0.212393472
5551,New York,2022,Adopted,male,55-64,0.228810012
5552,New York,2022,Adopted,female,< 6,0.458404238
5553,New York,2022,Adopted,female,6-17,0.432190006
5554,New York,2022,Adopted,female,18-24,0.289608669
5555,New York,2022,Adopted,female,25-34,0.287145736
5556,New York,2022,Adopted,female,35-44,0.276683885
5557,New York,2022,Adopted,female,45-54,0.247215701
5558,New York,2022,Adopted,female,55-64,0.241998886
5559,North Carolina,2022,Adopted,male,< 6,0.452551316
5560,North Carolina,2022,Adopted,male,6-17,0.392815756
5561,North Carolina,2022,Adopted,male,18-24,0.128671445
5562,North Carolina,2022,Adopted,male,25-34,0.091889004
5563,North Carolina,2022,Adopted,male,35-44,0.07745959
5564,North Carolina,2022,Adopted,male,45-54,0.080426607
5565,North Carolina,2022,Adopted,male,55-64,0.103607812
5566,North Carolina,2022,Adopted,female,< 6,0.451752318
5567,North Carolina,2022,Adopted,female,6-17,0.389355492
5568,North Carolina,2022,Adopted,female,18-24,0.186953513
5569,North Carolina,2022,Adopted,female,25-34,0.1754575
5570,North Carolina,2022,Adopted,female,35-44,0.13469273
5571,North Carolina,2022,Adopted,female,45-54,0.09294961
5572,North Carolina,2022,Adopted,female,55-64,0.121746703
5573,North Dakota,2022,Adopted,male,< 6,0.231801477
5574,North Dakota,2022,Adopted,male,6-17,0.226541051
5575,North Dakota,2022,Adopted,male,18-24,0.074981196
5576,North Dakota,2022,Adopted,male,25-34,0.081544981
5577,North Dakota,2022,Adopted,male,35-44,0.085173205
5578,North Dakota,2022,Adopted,male,45-54,0.082671065
5579,North Dakota,2022,Adopted,male,55-64,0.089727152
5580,North Dakota,2022,Adopted,female,< 6,0.263811547
5581,North Dakota,2022,Adopted,female,6-17,0.242250537
5582,North Dakota,2022,Adopted,female,18-24,0.109135189
5583,North Dakota,2022,Adopted,female,25-34,0.157315732
5584,North Dakota,2022,Adopted,female,35-44,0.140525964
5585,North Dakota,2022,Adopted,female,45-54,0.123156533
5586,North Dakota,2022,Adopted,female,55-64,0.112128095
5587,Ohio,2022,Adopted,male,< 6,0.397989303
5588,Ohio,2022,Adopted,male,6-17,0.358049675
5589,Ohio,2022,Adopted,male,18-24,0.176034898
5590,Ohio,2022,Adopted,male,25-34,0.146836306
5591,Ohio,2022,Adopted,male,35-44,0.15493657
5592,Ohio,2022,Adopted,male,45-54,0.128611204
5593,Ohio,2022,Adopted,male,55-64,0.141624688
5594,Ohio,2022,Adopted,female,< 6,0.416520618
5595,Ohio,2022,Adopted,female,6-17,0.352606511
5596,Ohio,2022,Adopted,female,18-24,0.255823896
5597,Ohio,2022,Adopted,female,25-34,0.279633148
5598,Ohio,2022,Adopted,female,35-44,0.231978237
5599,Ohio,2022,Adopted,female,45-54,0.171766521
5600,Ohio,2022,Adopted,female,55-64,0.16275147
5601,Oklahoma,2022,Adopted,male,< 6,0.519422073
5602,Oklahoma,2022,Adopted,male,6-17,0.443242017
5603,Oklahoma,2022,Adopted,male,18-24,0.140483283
5604,Oklahoma,2022,Adopted,male,25-34,0.123473269
5605,Oklahoma,2022,Adopted,male,35-44,0.114313529
5606,Oklahoma,2022,Adopted,male,45-54,0.10679033
5607,Oklahoma,2022,Adopted,male,55-64,0.118753117
5608,Oklahoma,2022,Adopted,female,< 6,0.544651473
5609,Oklahoma,2022,Adopted,female,6-17,0.449003832
5610,Oklahoma,2022,Adopted,female,18-24,0.225931944
5611,Oklahoma,2022,Adopted,female,25-34,0.217637971
5612,Oklahoma,2022,Adopted,female,35-44,0.1672756
5613,Oklahoma,2022,Adopted,female,45-54,0.139943657
5614,Oklahoma,2022,Adopted,female,55-64,0.151112565
5615,Oregon,2022,Adopted,male,< 6,0.427349334
5616,Oregon,2022,Adopted,male,6-17,0.397527336
5617,Oregon,2022,Adopted,male,18-24,0.202945364
5618,Oregon,2022,Adopted,male,25-34,0.206537578
5619,Oregon,2022,Adopted,male,35-44,0.164780433
5620,Oregon,2022,Adopted,male,45-54,0.16312916
5621,Oregon,2022,Adopted,male,55-64,0.190983061
5622,Oregon,2022,Adopted,female,< 6,0.416511123
5623,Oregon,2022,Adopted,female,6-17,0.393157647
5624,Oregon,2022,Adopted,female,18-24,0.273876413
5625,Oregon,2022,Adopted,female,25-34,0.271216789
5626,Oregon,2022,Adopted,female,35-44,0.22746398
5627,Oregon,2022,Adopted,female,45-54,0.181554767
5628,Oregon,2022,Adopted,female,55-64,0.216640908
5629,Pennsylvania,2022,Adopted,male,< 6,0.403781012
5630,Pennsylvania,2022,Adopted,male,6-17,0.376468629
5631,Pennsylvania,2022,Adopted,male,18-24,0.180790221
5632,Pennsylvania,2022,Adopted,male,25-34,0.165824035
5633,Pennsylvania,2022,Adopted,male,35-44,0.138207145
5634,Pennsylvania,2022,Adopted,male,45-54,0.136029136
5635,Pennsylvania,2022,Adopted,male,55-64,0.14628453
5636,Pennsylvania,2022,Adopted,female,< 6,0.407753204
5637,Pennsylvania,2022,Adopted,female,6-17,0.362032742
5638,Pennsylvania,2022,Adopted,female,18-24,0.214803205
5639,Pennsylvania,2022,Adopted,female,25-34,0.23857571
5640,Pennsylvania,2022,Adopted,female,35-44,0.205446867
5641,Pennsylvania,2022,Adopted,female,45-54,0.166610052
5642,Pennsylvania,2022,Adopted,female,55-64,0.172963047
5643,Rhode Island,2022,Adopted,male,< 6,0.345638466
5644,Rhode Island,2022,Adopted,male,6-17,0.350825421
5645,Rhode Island,2022,Adopted,male,18-24,0.154285822
5646,Rhode Island,2022,Adopted,male,25-34,0.198059988
5647,Rhode Island,2022,Adopted,male,35-44,0.172217411
5648,Rhode Island,2022,Adopted,male,45-54,0.172762584
5649,Rhode Island,2022,Adopted,male,55-64,0.16044245
5650,Rhode Island,2022,Adopted,female,< 6,0.372176739
5651,Rhode Island,2022,Adopted,female,6-17,0.320128041
5652,Rhode Island,2022,Adopted,female,18-24,0.188644482
5653,Rhode Island,2022,Adopted,female,25-34,0.274818036
5654,Rhode Island,2022,Adopted,female,35-44,0.184307001
5655,Rhode Island,2022,Adopted,female,45-54,0.221336943
5656,Rhode Island,2022,Adopted,female,55-64,0.194940609
5657,South Carolina,2022,Not Adopted,male,< 6,0.467388623
5658,South Carolina,2022,Not Adopted,male,6-17,0.42508146
5659,South Carolina,2022,Not Adopted,male,18-24,0.111604005
5660,South Carolina,2022,Not Adopted,male,25-34,0.077519547
5661,South Carolina,2022,Not Adopted,male,35-44,0.086768385
5662,South Carolina,2022,Not Adopted,male,45-54,0.08762765
5663,South Carolina,2022,Not Adopted,male,55-64,0.108575453
5664,South Carolina,2022,Not Adopted,female,< 6,0.501837388
5665,South Carolina,2022,Not Adopted,female,6-17,0.417611256
5666,South Carolina,2022,Not Adopted,female,18-24,0.191403296
5667,South Carolina,2022,Not Adopted,female,25-34,0.208877946
5668,South Carolina,2022,Not Adopted,female,35-44,0.153847746
5669,South Carolina,2022,Not Adopted,female,45-54,0.105683665
5670,South Carolina,2022,Not Adopted,female,55-64,0.116132889
5671,South Dakota,2022,Adopted,male,< 6,0.310868193
5672,South Dakota,2022,Adopted,male,6-17,0.269362119
5673,South Dakota,2022,Adopted,male,18-24,0.062614213
5674,South Dakota,2022,Adopted,male,25-34,0.060427557
5675,South Dakota,2022,Adopted,male,35-44,0.074503139
5676,South Dakota,2022,Adopted,male,45-54,0.051889281
5677,South Dakota,2022,Adopted,male,55-64,0.054350308
5678,South Dakota,2022,Adopted,female,< 6,0.303610797
5679,South Dakota,2022,Adopted,female,6-17,0.290235299
5680,South Dakota,2022,Adopted,female,18-24,0.145886956
5681,South Dakota,2022,Adopted,female,25-34,0.103688955
5682,South Dakota,2022,Adopted,female,35-44,0.084517509
5683,South Dakota,2022,Adopted,female,45-54,0.077873138
5684,South Dakota,2022,Adopted,female,55-64,0.092052671
5685,Tennessee,2022,Not Adopted,male,< 6,0.435835837
5686,Tennessee,2022,Not Adopted,male,6-17,0.384658731
5687,Tennessee,2022,Not Adopted,male,18-24,0.123111064
5688,Tennessee,2022,Not Adopted,male,25-34,0.087638219
5689,Tennessee,2022,Not Adopted,male,35-44,0.085893872
5690,Tennessee,2022,Not Adopted,male,45-54,0.087021647
5691,Tennessee,2022,Not Adopted,male,55-64,0.112284355
5692,Tennessee,2022,Not Adopted,female,< 6,0.461564348
5693,Tennessee,2022,Not Adopted,female,6-17,0.382386805
5694,Tennessee,2022,Not Adopted,female,18-24,0.183350856
5695,Tennessee,2022,Not Adopted,female,25-34,0.197804059
5696,Tennessee,2022,Not Adopted,female,35-44,0.169382892
5697,Tennessee,2022,Not Adopted,female,45-54,0.119982093
5698,Tennessee,2022,Not Adopted,female,55-64,0.133606891
5699,Texas,2022,Not Adopted,male,< 6,0.450899793
5700,Texas,2022,Not Adopted,male,6-17,0.356882882
5701,Texas,2022,Not Adopted,male,18-24,0.088669178
5702,Texas,2022,Not Adopted,male,25-34,0.054769427
5703,Texas,2022,Not Adopted,male,35-44,0.048228502
5704,Texas,2022,Not Adopted,male,45-54,0.050166477
5705,Texas,2022,Not Adopted,male,55-64,0.078275887
5706,Texas,2022,Not Adopted,female,< 6,0.446065447
5707,Texas,2022,Not Adopted,female,6-17,0.352536251
5708,Texas,2022,Not Adopted,female,18-24,0.145304655
5709,Texas,2022,Not Adopted,female,25-34,0.114771299
5710,Texas,2022,Not Adopted,female,35-44,0.084405427
5711,Texas,2022,Not Adopted,female,45-54,0.065622524
5712,Texas,2022,Not Adopted,female,55-64,0.091355011
5713,Utah,2022,Adopted,male,< 6,0.228111726
5714,Utah,2022,Adopted,male,6-17,0.158801996
5715,Utah,2022,Adopted,male,18-24,0.056916345
5716,Utah,2022,Adopted,male,25-34,0.078111584
5717,Utah,2022,Adopted,male,35-44,0.061977565
5718,Utah,2022,Adopted,male,45-54,0.053857082
5719,Utah,2022,Adopted,male,55-64,0.065944703
5720,Utah,2022,Adopted,female,< 6,0.196475191
5721,Utah,2022,Adopted,female,6-17,0.162351064
5722,Utah,2022,Adopted,female,18-24,0.106428656
5723,Utah,2022,Adopted,female,25-34,0.106181156
5724,Utah,2022,Adopted,female,35-44,0.082612382
5725,Utah,2022,Adopted,female,45-54,0.079252353
5726,Utah,2022,Adopted,female,55-64,0.095226067
5727,Vermont,2022,Adopted,male,< 6,0.417499243
5728,Vermont,2022,Adopted,male,6-17,0.384927066
5729,Vermont,2022,Adopted,male,18-24,0.13784322
5730,Vermont,2022,Adopted,male,25-34,0.228934195
5731,Vermont,2022,Adopted,male,35-44,0.169478409
5732,Vermont,2022,Adopted,male,45-54,0.186186745
5733,Vermont,2022,Adopted,male,55-64,0.196945635
5734,Vermont,2022,Adopted,female,< 6,0.439101837
5735,Vermont,2022,Adopted,female,6-17,0.377720099
5736,Vermont,2022,Adopted,female,18-24,0.230476639
5737,Vermont,2022,Adopted,female,25-34,0.304562023
5738,Vermont,2022,Adopted,female,35-44,0.20014381
5739,Vermont,2022,Adopted,female,45-54,0.166238036
5740,Vermont,2022,Adopted,female,55-64,0.175931315
5741,Virginia,2022,Adopted,male,< 6,0.343537334
5742,Virginia,2022,Adopted,male,6-17,0.301292674
5743,Virginia,2022,Adopted,male,18-24,0.139503762
5744,Virginia,2022,Adopted,male,25-34,0.12065013
5745,Virginia,2022,Adopted,male,35-44,0.109157152
5746,Virginia,2022,Adopted,male,45-54,0.084455477
5747,Virginia,2022,Adopted,male,55-64,0.108030181
5748,Virginia,2022,Adopted,female,< 6,0.328835954
5749,Virginia,2022,Adopted,female,6-17,0.284499279
5750,Virginia,2022,Adopted,female,18-24,0.186806958
5751,Virginia,2022,Adopted,female,25-34,0.193540713
5752,Virginia,2022,Adopted,female,35-44,0.149469521
5753,Virginia,2022,Adopted,female,45-54,0.109773285
5754,Virginia,2022,Adopted,female,55-64,0.135810845
5755,Washington,2022,Adopted,male,< 6,0.400456306
5756,Washington,2022,Adopted,male,6-17,0.405304582
5757,Washington,2022,Adopted,male,18-24,0.18602187
5758,Washington,2022,Adopted,male,25-34,0.138395542
5759,Washington,2022,Adopted,male,35-44,0.127201086
5760,Washington,2022,Adopted,male,45-54,0.121237099
5761,Washington,2022,Adopted,male,55-64,0.136109476
5762,Washington,2022,Adopted,female,< 6,0.396026522
5763,Washington,2022,Adopted,female,6-17,0.37176064
5764,Washington,2022,Adopted,female,18-24,0.237596313
