"","state","year","expansion","gender","age","number"
"2444","Louisiana",2017,"Adopted","female","u6",102824
"2445","Louisiana",2017,"Adopted","female","617",194734
"2446","Louisiana",2017,"Adopted","female","1824",69886
"2447","Louisiana",2017,"Adopted","female","2534",89011
"2448","Louisiana",2017,"Adopted","female","3544",71551
"2449","Louisiana",2017,"Adopted","female","4554",58320
"2450","Louisiana",2017,"Adopted","female","5564",67093
"2451","Maine",2017,"Adopted","male","u6",14646
"2452","Maine",2017,"Adopted","male","617",31904
"2453","Maine",2017,"Adopted","male","1824",6708
"2454","Maine",2017,"Adopted","male","2534",6902
"2455","Maine",2017,"Adopted","male","3544",9459
"2456","Maine",2017,"Adopted","male","4554",10533
"2457","Maine",2017,"Adopted","male","5564",14804
"2458","Maine",2017,"Adopted","female","u6",12549
"2459","Maine",2017,"Adopted","female","617",24906
"2460","Maine",2017,"Adopted","female","1824",8260
"2461","Maine",2017,"Adopted","female","2534",13449
"2462","Maine",2017,"Adopted","female","3544",14175
"2463","Maine",2017,"Adopted","female","4554",11300
"2464","Maine",2017,"Adopted","female","5564",14781
"2465","Maryland",2017,"Adopted","male","u6",77444
"2466","Maryland",2017,"Adopted","male","617",155049
"2467","Maryland",2017,"Adopted","male","1824",41163
"2468","Maryland",2017,"Adopted","male","2534",50362
"2469","Maryland",2017,"Adopted","male","3544",37733
"2470","Maryland",2017,"Adopted","male","4554",43239
"2471","Maryland",2017,"Adopted","male","5564",43056
"2472","Maryland",2017,"Adopted","female","u6",77768
"2473","Maryland",2017,"Adopted","female","617",144367
"2474","Maryland",2017,"Adopted","female","1824",48106
"2475","Maryland",2017,"Adopted","female","2534",77087
"2476","Maryland",2017,"Adopted","female","3544",57994
"2477","Maryland",2017,"Adopted","female","4554",54760
"2478","Maryland",2017,"Adopted","female","5564",59608
"2479","Massachusetts",2017,"Adopted","male","u6",81107
"2480","Massachusetts",2017,"Adopted","male","617",178357
"2481","Massachusetts",2017,"Adopted","male","1824",62619
"2482","Massachusetts",2017,"Adopted","male","2534",88674
"2483","Massachusetts",2017,"Adopted","male","3544",81649
"2484","Massachusetts",2017,"Adopted","male","4554",78296
"2485","Massachusetts",2017,"Adopted","male","5564",86018
"2486","Massachusetts",2017,"Adopted","female","u6",80076
"2487","Massachusetts",2017,"Adopted","female","617",168759
"2488","Massachusetts",2017,"Adopted","female","1824",72446
"2489","Massachusetts",2017,"Adopted","female","2534",115460
"2490","Massachusetts",2017,"Adopted","female","3544",109232
"2491","Massachusetts",2017,"Adopted","female","4554",96075
"2492","Massachusetts",2017,"Adopted","female","5564",97522
"2493","Michigan",2017,"Adopted","male","u6",158385
"2494","Michigan",2017,"Adopted","male","617",289613
"2495","Michigan",2017,"Adopted","male","1824",86458
"2496","Michigan",2017,"Adopted","male","2534",97433
"2497","Michigan",2017,"Adopted","male","3544",98951
"2498","Michigan",2017,"Adopted","male","4554",101880
"2499","Michigan",2017,"Adopted","male","5564",105864
"2500","Michigan",2017,"Adopted","female","u6",150816
"2501","Michigan",2017,"Adopted","female","617",285917
"2502","Michigan",2017,"Adopted","female","1824",115359
"2503","Michigan",2017,"Adopted","female","2534",158572
"2504","Michigan",2017,"Adopted","female","3544",128416
"2505","Michigan",2017,"Adopted","female","4554",121241
"2506","Michigan",2017,"Adopted","female","5564",121041
"2507","Minnesota",2017,"Adopted","male","u6",74818
"2508","Minnesota",2017,"Adopted","male","617",138822
"2509","Minnesota",2017,"Adopted","male","1824",37481
"2510","Minnesota",2017,"Adopted","male","2534",51188
"2511","Minnesota",2017,"Adopted","male","3544",43943
"2512","Minnesota",2017,"Adopted","male","4554",41201
"2513","Minnesota",2017,"Adopted","male","5564",46583
"2514","Minnesota",2017,"Adopted","female","u6",69178
"2515","Minnesota",2017,"Adopted","female","617",130342
"2516","Minnesota",2017,"Adopted","female","1824",47804
"2517","Minnesota",2017,"Adopted","female","2534",75690
"2518","Minnesota",2017,"Adopted","female","3544",58457
"2519","Minnesota",2017,"Adopted","female","4554",45912
"2520","Minnesota",2017,"Adopted","female","5564",51464
"2521","Mississippi",2017,"Not Adopted","male","u6",58869
"2522","Mississippi",2017,"Not Adopted","male","617",141064
"2523","Mississippi",2017,"Not Adopted","male","1824",12855
"2524","Mississippi",2017,"Not Adopted","male","2534",11231
"2525","Mississippi",2017,"Not Adopted","male","3544",18747
"2526","Mississippi",2017,"Not Adopted","male","4554",22156
"2527","Mississippi",2017,"Not Adopted","male","5564",27924
"2528","Mississippi",2017,"Not Adopted","female","u6",58856
"2529","Mississippi",2017,"Not Adopted","female","617",128571
"2530","Mississippi",2017,"Not Adopted","female","1824",24476
"2531","Mississippi",2017,"Not Adopted","female","2534",30933
"2532","Mississippi",2017,"Not Adopted","female","3544",29973
"2533","Mississippi",2017,"Not Adopted","female","4554",24420
"2534","Mississippi",2017,"Not Adopted","female","5564",33531
"2535","Missouri",2017,"Adopted","male","u6",91205
"2536","Missouri",2017,"Adopted","male","617",160187
"2537","Missouri",2017,"Adopted","male","1824",16224
"2538","Missouri",2017,"Adopted","male","2534",25907
"2539","Missouri",2017,"Adopted","male","3544",25853
"2540","Missouri",2017,"Adopted","male","4554",25559
"2541","Missouri",2017,"Adopted","male","5564",34441
"2542","Missouri",2017,"Adopted","female","u6",83647
"2543","Missouri",2017,"Adopted","female","617",155844
"2544","Missouri",2017,"Adopted","female","1824",33496
"2545","Missouri",2017,"Adopted","female","2534",51199
"2546","Missouri",2017,"Adopted","female","3544",39780
"2547","Missouri",2017,"Adopted","female","4554",36289
"2548","Missouri",2017,"Adopted","female","5564",39889
"2549","Montana",2017,"Adopted","male","u6",18837
"2550","Montana",2017,"Adopted","male","617",30107
"2551","Montana",2017,"Adopted","male","1824",7812
"2552","Montana",2017,"Adopted","male","2534",9094
"2553","Montana",2017,"Adopted","male","3544",7932
"2554","Montana",2017,"Adopted","male","4554",7590
"2555","Montana",2017,"Adopted","male","5564",9672
"2556","Montana",2017,"Adopted","female","u6",15652
"2557","Montana",2017,"Adopted","female","617",34225
"2558","Montana",2017,"Adopted","female","1824",8031
"2559","Montana",2017,"Adopted","female","2534",14841
"2560","Montana",2017,"Adopted","female","3544",12013
"2561","Montana",2017,"Adopted","female","4554",6560
"2562","Montana",2017,"Adopted","female","5564",11924
"2563","Nebraska",2017,"Adopted","male","u6",27651
"2564","Nebraska",2017,"Adopted","male","617",44741
"2565","Nebraska",2017,"Adopted","male","1824",5068
"2566","Nebraska",2017,"Adopted","male","2534",5643
"2567","Nebraska",2017,"Adopted","male","3544",4532
"2568","Nebraska",2017,"Adopted","male","4554",5644
"2569","Nebraska",2017,"Adopted","male","5564",6921
"2570","Nebraska",2017,"Adopted","female","u6",25111
"2571","Nebraska",2017,"Adopted","female","617",44124
"2572","Nebraska",2017,"Adopted","female","1824",9680
"2573","Nebraska",2017,"Adopted","female","2534",10661
"2574","Nebraska",2017,"Adopted","female","3544",8959
"2575","Nebraska",2017,"Adopted","female","4554",8279
"2576","Nebraska",2017,"Adopted","female","5564",10007
"2577","Nevada",2017,"Adopted","male","u6",47504
"2578","Nevada",2017,"Adopted","male","617",85915
"2579","Nevada",2017,"Adopted","male","1824",18269
"2580","Nevada",2017,"Adopted","male","2534",23554
"2581","Nevada",2017,"Adopted","male","3544",19470
"2582","Nevada",2017,"Adopted","male","4554",23685
"2583","Nevada",2017,"Adopted","male","5564",22967
"2584","Nevada",2017,"Adopted","female","u6",41032
"2585","Nevada",2017,"Adopted","female","617",76552
"2586","Nevada",2017,"Adopted","female","1824",25623
"2587","Nevada",2017,"Adopted","female","2534",38756
"2588","Nevada",2017,"Adopted","female","3544",29503
"2589","Nevada",2017,"Adopted","female","4554",26290
"2590","Nevada",2017,"Adopted","female","5564",30561
"2591","New Hampshire",2017,"Adopted","male","u6",13519
"2592","New Hampshire",2017,"Adopted","male","617",30316
"2593","New Hampshire",2017,"Adopted","male","1824",6220
